date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,ÀÌ°Ýµµ,¿ª»çÀûº¯µ¿¼º,A ratio,B ratio,BWI,close
2010-12-29,68043,69039.76,68043,68952.42,1.34,0.7,1.54,-0.4,11.25,0.96,68952.42,67803.16,68350.65,69766.09,67263.6,68509.17,72995.69,67263.6,69836.06,72995.69,62339.27,68166.01,72995.69,58192.08,67255.45,36.09752556,0.454517159,-384.3673077,-454.5256909,70.15838319,69961.05148,67057.28952,0.674855844,96.48785557,0.140211014,102.2232663,102.085365,0.042385011,68952.42
2010-12-30,68953.18,69527.17,68940.08,69304.81,0.51,1.2,2.36,-0.18,13.73,1.04,69304.81,67803.16,68517.46,69766.09,67263.6,68507.12,72995.69,67263.6,69820.65,72995.69,62339.27,68216.19,72995.69,58192.08,67258.35,37.7376516,0.448091184,-325.0646154,-447.0426709,121.9780556,69927.87762,67086.35938,0.815671591,96.54082507,0.141159389,103.251138,103.247904,0.041477708,69304.81
2010-12-31,68953.18,69527.17,68940.08,69304.81,0.51,1.2,2.36,-0.18,13.73,1.04,69304.81,67803.16,68517.46,69766.09,67263.6,68507.12,72995.69,67263.6,69820.65,72995.69,62339.27,68216.19,72995.69,58192.08,67258.35,44.80827938,0.429834091,-203.3233974,-418.3378276,215.0144302,69851.17226,67163.06474,0.815671591,96.59125108,0.140530398,112.8761166,103.4060497,0.039238368,69304.81
2011-01-03,69309.98,70470.97,69304.67,69962.32,0.95,3.18,0.28,-0.38,13.89,2,69962.32,67803.16,68812.73,69962.32,67263.6,68528.88,72995.69,67263.6,69813.61,72995.69,62339.27,68270.24,72995.69,58192.08,67269.26,42.21582026,0.416876063,-48.77358974,-367.2953632,318.5217735,69954.97336,67102.78864,1,96.66648076,0.144234605,132.4475524,121.941629,0.041620185,69962.32
2011-01-04,69962.1,70317.79,69559.92,70317.79,0.51,3.35,0.79,-0.1,14.47,0.39,70317.79,68040.94,69315.66,70317.79,67263.6,68556.47,72995.69,67263.6,69797.52,72995.69,62339.27,68331.55,72995.69,58192.08,67270.36,41.08480014,0.428152049,53.26326923,-297.9897222,351.2529915,70166.17428,66946.75772,1,96.7433898,0.144601472,120.231821,110.1850335,0.046960072,70317.79
2011-01-05,70311.43,71172.96,69801.71,71091.03,1.1,3.1,1.9,-0.27,16.8,1.21,71091.03,68952.42,69925.67,71091.03,67263.6,68633.43,72995.69,67263.6,69806.68,72995.69,62339.27,68393.27,72995.69,58192.08,67273.79,41.72638805,0.42545269,241.9992308,-205.0525783,447.0518091,70605.95693,66660.89707,1,96.88144077,0.133025606,147.2410749,134.4625569,0.057480153,71091.03
2011-01-06,71092.5,71167.1,70469.17,70578.83,-0.72,1.84,1.48,0.05,13.72,-0.21,71091.03,69304.81,70250.96,71091.03,67263.6,68695.49,72995.69,67263.6,69817.68,72995.69,62339.27,68452.43,72995.69,58192.08,67273.18,41.40924876,0.440104449,391.5744231,-108.1855413,499.7599644,70811.0106,66579.9624,0.866176521,96.98997508,0.135237699,142.2124774,129.8203127,0.061591357,70578.83
2011-01-07,70579.9,70782.83,69718.11,70057.2,-0.74,1.09,1.04,0.2,10.7,-0.56,71091.03,69962.32,70401.43,71091.03,67263.6,68789.6,72995.69,67263.6,69805.16,72995.69,62339.27,68507.16,72995.69,58192.08,67271.59,42.90163705,0.466891716,503.388141,-11.41366097,514.801802,70968.08677,66611.11423,0.729889247,97.13570321,0.13785181,120.5849704,110.2724802,0.063337663,70057.2
2011-01-10,70056.05,70133.39,69666.37,70127.04,0.1,0.24,2.61,-0.96,10.48,-0.19,71091.03,70057.2,70434.38,71091.03,67263.6,68901.98,72995.69,67263.6,69791.5,72995.69,63297.04,68572.06,72995.69,58192.08,67271.05,41.16431515,0.413365305,626.2621154,94.99536325,531.2667521,71150.29081,66653.66819,0.748136478,97.3012728,0.132553843,104.39986,95.26951451,0.065261153,70127.04
2011-01-11,70145.55,70647.44,70145.28,70423.44,0.42,0.15,3.05,-0.74,10.94,-0.01,71091.03,70057.2,70455.51,71091.03,67263.6,69006.06,72995.69,67263.6,69770.64,72995.69,63867.48,68631.44,72995.69,58192.08,67271,41.09295372,0.41605928,754.1945513,221.5022365,532.6923148,71350.36717,66661.75283,0.825577476,97.45079185,0.13095735,119.8682263,109.7752589,0.067944965,70423.44
2011-01-12,70429.44,71632.9,70429.44,71632.9,1.72,0.76,4.82,0.97,13.78,2.22,71632.9,70057.2,70563.88,71632.9,67263.6,69131.39,72995.69,67263.6,69769.65,72995.69,63867.48,68691.2,72995.69,58192.08,67277.28,41.59876609,0.485703243,985.0603205,367.0716738,617.9886467,71687.55956,66575.21844,1,97.6228387,0.131472196,158.9724132,145.5356206,0.073951084,71632.9
2011-01-13,71631.13,71923.84,70719.1,70721.44,-1.27,0.2,2.31,-1.33,11.05,0.48,71632.9,70057.2,70592.4,71632.9,67263.6,69230.31,72995.69,67263.6,69751.17,72995.69,63867.48,68743.24,72995.69,58192.08,67278.64,36.19345651,0.451301166,1110.492244,513.0511895,597.4410541,71711.77529,66748.84971,0.791394503,97.74817283,0.137226415,151.3638101,138.4294634,0.071687176,70721.44
2011-01-14,70722.96,71184.3,70396.86,70940.22,0.31,1.26,3.2,-1.05,11.75,1.63,71632.9,70127.04,70769.01,71632.9,67263.6,69383.82,72995.69,67263.6,69737.92,72995.69,63867.48,68786.5,72995.69,58192.08,67283.23,36.8664119,0.439396887,1158.420705,647.1838889,511.2368162,71871.7278,66895.9052,0.841466596,97.94017561,0.134403825,148.7031456,135.9794216,0.071714455,70940.22
2011-01-17,70939.58,70939.58,70544.1,70609.07,-0.47,0.69,3.87,-1.7,13.27,2.36,71632.9,70423.44,70865.41,71632.9,67263.6,69548.95,72995.69,67263.6,69750.34,72995.69,63867.48,68822.22,72995.69,58192.08,67289.81,34.05004369,0.48608246,1179.9075,772.3665812,407.5409188,71843.56582,67254.33518,0.765676424,98.13867533,0.128509992,152.9819516,139.4433229,0.06598562,70609.07
2011-01-18,70612.23,71093.97,70612.23,70919.75,0.44,0.7,4.32,-1.14,13.76,2.19,71632.9,70609.07,70964.68,71632.9,67263.6,69695.88,72995.69,67263.6,69758.93,72995.69,63867.48,68859.53,72995.69,58192.08,67295.93,38.64029237,0.453115391,1245.507756,883.8675285,361.6402279,71946.24788,67445.50612,0.836781636,98.30671326,0.121362078,141.1259556,128.4134642,0.064576873,70919.75
2011-01-19,70921.27,71189.81,69966.21,70058.08,-1.21,-2.2,3.06,0.28,10.68,0.21,70940.22,70058.08,70649.71,71632.9,67803.16,69835.6,72995.69,67263.6,69765.69,72995.69,63867.48,68887.72,72995.69,58192.08,67296.53,36.64413202,0.436627531,1202.906603,974.0155484,228.8910541,71997.08518,67674.11682,0.588791928,98.45760227,0.1309955,131.3145253,119.8819081,0.061902071,70058.08
2011-01-20,70056.42,70083.35,69176.61,69561.53,-0.71,-1.64,3.42,-1.2,7.91,2,70940.22,69561.53,70417.73,71632.9,67803.16,69902.93,72995.69,67263.6,69766.22,72995.69,63867.48,68910.67,72995.69,58192.08,67302.02,31.0460715,0.445360622,1074.831474,1037.509252,37.32222222,71968.6415,67837.2275,0.459135607,98.50248206,0.134203833,118.3653632,108.4854722,0.059102154,69561.53
2011-01-21,69559.87,70026.52,69095.15,69133.09,-0.62,-2.55,1.35,-0.75,7.22,4.32,70919.75,69133.09,70056.3,71632.9,67803.16,69936.05,72995.69,67263.6,69758.77,72995.69,63867.48,68928.83,72995.69,58192.08,67313.57,35.5702029,0.44317984,841.4121154,1061.414808,-220.0026923,71924.37861,67947.72339,0.347263783,98.49797594,0.136434864,119.5309259,110.2895965,0.056861306,69133.09
2011-01-24,69134.47,69512.61,68786.28,69426.57,0.42,-1.67,1.37,-0.15,4.68,4.84,70919.75,69133.09,69819.8,71632.9,67803.16,69983.08,72995.69,67263.6,69736.87,72995.69,63867.48,68944.75,72995.69,58192.08,67326.5,36.38364692,0.438408952,689.8000641,1054.259865,-364.4598006,71713.58266,68252.58034,0.423895617,98.51069726,0.131222792,130.3280201,120.5351484,0.049454843,69426.57
2011-01-25,69134.47,69512.61,68786.28,69426.57,0.42,-1.67,1.37,-0.15,4.68,4.84,70919.75,69133.09,69819.8,71632.9,67803.16,69983.08,72995.69,67263.6,69736.87,72995.69,63867.48,68944.75,72995.69,58192.08,67326.5,42.28575766,0.407842002,554.0564103,1006.370541,-452.3141311,71466.90533,68499.25767,0.423895617,98.45746875,0.130992713,125.366337,108.187899,0.042405216,69426.57
2011-01-26,69426.64,69556.15,68514.92,68709.22,-1.03,-1.93,0.33,-2.87,3.41,4.86,70058.08,68709.22,69377.7,71632.9,68040.94,70028.38,72995.69,67263.6,69705.88,72995.69,63867.48,68946.35,72995.69,58192.08,67339.34,41.20605477,0.396002074,416.8908974,929.3037251,-512.4128276,71556.0903,68500.6787,0.186048842,98.4685891,0.128482176,101.3197716,87.49167255,0.043631045,68709.22
2011-01-27,68716.83,69107.89,67774.57,68050.71,-0.96,-2.17,0.37,-3.57,2.06,4.58,69561.53,68050.71,68976.22,71632.9,68050.71,70028.87,72995.69,67263.6,69668.06,72995.69,63867.48,68946.8,72995.69,58192.08,67351.36,40.3955453,0.388477337,235.3191667,826.7368875,-591.4177208,71782.84095,68274.90505,0,98.41662862,0.131052892,89.21556173,77.56077849,0.050092708,68050.71
2011-01-28,68050.71,68181.74,65897.65,66697.57,-1.99,-3.52,-1.97,-5.15,-0.17,1.69,69426.57,66697.57,68403.43,71632.9,66697.57,69916.13,72995.69,66697.57,69601.79,72995.69,63867.48,68933.68,72995.69,58192.08,67355.84,39.51339137,0.392866143,-107.1741026,683.7278205,-790.9019231,72208.9094,67623.3516,0,98.20956514,0.147426866,68.63495175,64.91103775,0.06558655,66697.57
2011-01-31,66697.12,67165.91,66270.66,66574.88,-0.18,-4.11,-3.94,-5.8,-1.39,1.79,69426.57,66574.88,67891.79,71632.9,66574.88,69779.63,72995.69,66574.88,69518.69,72995.69,63867.48,68918.37,72995.69,58192.08,67360.57,39.63679674,0.437436507,-379.2176923,503.2027707,-882.420463,72517.25864,67042.00936,0,97.9747986,0.141255212,60.3543445,56.86364668,0.078464861,66574.88
2011-02-01,66574.88,67921.76,66574.88,67847.34,1.91,-2.27,-2.1,-5.19,0.49,1.92,68709.22,66574.88,67575.94,71632.9,66574.88,69673.89,72995.69,66574.88,69451.07,72995.69,63867.48,68916.31,72995.69,58192.08,67365.71,39.4156534,0.444962584,-638.6569231,298.5846011,-937.2415242,72524.77346,66822.99654,0.25157275,97.7879652,0.158462911,71.13297059,67.28284954,0.081835209,67847.34
2011-02-02,67844.37,68011.96,66643,66688.48,-1.71,-2.94,-3.78,-6.81,-2.67,-0.71,68050.71,66574.88,67171.8,71632.9,66574.88,69492.42,72657.37,66574.88,69345.95,72995.69,63867.48,68906.52,72995.69,58192.08,67363.8,42.91422839,0.434810076,-913.3550641,77.67498575,-991.0300499,72541.10482,66443.73418,0.022459381,97.51546131,0.159983817,61.36379363,57.9790816,0.087741522,66688.48
2011-02-03,66688.32,66848.61,66090.82,66764.84,0.11,-1.89,-4.57,-7.15,-1.81,-0.51,67847.34,66574.88,66914.62,71632.9,66574.88,69276.11,72657.37,66574.88,69248.59,72995.69,63867.48,68902.71,72995.69,58192.08,67362.41,41.77537611,0.417598276,-1175.459872,-146.4219017,-1029.03797,72489.43893,66062.78107,0.037556198,97.20366168,0.159945091,62.20202102,58.77170938,0.092768746,66764.84
2011-02-04,66752.08,66946.48,65159.73,65269.15,-2.24,-2.14,-7.18,-10.58,-4.4,2.09,67847.34,65269.15,66628.94,71632.9,65269.15,69010.63,71679.47,65269.15,69125.45,72995.69,63867.48,68898.36,72995.69,58192.08,67367.79,40.22079829,0.375987467,-1419.319679,-380.7685399,-1038.55114,72646.5199,65374.7321,0,96.86836658,0.17420159,58.59766043,55.26669614,0.105372002,65269.15
2011-02-07,65272.38,65892.76,64915.83,65362.04,0.14,-1.82,-6.7,-9.98,-4.01,4.14,67847.34,65269.15,66386.37,71632.9,65269.15,68775.87,71638.38,65269.15,69020.16,72995.69,63867.48,68893.33,72995.69,58192.08,67378.27,37.54760649,0.34867826,-1617.632179,-622.0672721,-995.5649074,72707.48704,64844.24896,0.014596739,96.58912348,0.174353904,62.98801354,59.60959434,0.114331354,65362.04
2011-02-08,65359.4,66237.76,65110.46,65771.33,0.63,-3.06,-6.12,-9.48,-3.41,4.15,66764.84,65269.15,65971.17,71632.9,65269.15,68558.08,71632.9,65269.15,68922.37,72995.69,63867.48,68889.22,72995.69,58192.08,67388.83,39.49062148,0.347904029,-1736.586923,-861.3425855,-875.2443376,72618.89695,64497.26805,0.078912591,96.34451681,0.175677844,64.67133086,61.06615359,0.118463478,65771.33
2011-02-09,65767.21,65767.21,64016.36,64217.52,-2.36,-3.71,-8.34,-10.41,-5.37,-0.77,66764.84,64217.52,65476.98,71632.9,64217.52,68247.79,71632.9,64217.52,68806.08,72995.69,63867.48,68868.52,72995.69,58192.08,67386.81,40.61620146,0.314219365,-1936.048654,-1102.605677,-833.4429772,72458.69681,64036.87619,0,95.9842105,0.172582433,48.90052017,45.92075209,0.123400641,64217.52
2011-02-10,64217.36,65106.23,64184.89,64577.83,0.56,-3.28,-7.91,-9.86,-3.94,-0.73,65771.33,64217.52,65039.57,70940.22,64217.52,67895.03,71632.9,64217.52,68709.59,72995.69,63867.48,68843.47,72995.69,58192.08,67384.9,39.43544312,0.29274351,-2089.602628,-1322.875513,-766.7271154,72207.38553,63582.68047,0.053596025,95.57876572,0.174533502,56.2672815,52.96414887,0.127029985,64577.83
2011-02-11,64581.6,65890.07,64562.16,65755.66,1.82,0.75,-6.63,-7.64,-0.05,-0.56,65771.33,64217.52,65136.88,70940.22,64217.52,67646.74,71632.9,64217.52,68652.31,72995.69,63867.48,68827.78,72995.69,58192.08,67383.4,39.3481939,0.358995816,-2150.22609,-1519.654224,-630.5718661,71792.03333,63501.45467,0.228797953,95.33324263,0.19047091,63.75148447,60.239819,0.122556951,65755.66
2011-02-14,65751.32,66743.42,65461.57,66557.55,1.22,1.83,-6.18,-5.41,0.44,1.07,66557.55,64217.52,65375.98,70919.75,64217.52,67427.61,71632.9,64217.52,68599.79,72995.69,63867.48,68825.03,72995.69,58192.08,67386.23,33.50755275,0.37250024,-2140.054167,-1686.47614,-453.5780271,71337.06548,63518.15552,0.349142002,95.14121066,0.19853529,71.58881519,67.83597678,0.115960063,66557.55
2011-02-15,66557.75,66860.77,66117.13,66341.39,-0.32,0.87,-6.48,-5.72,0.12,0.74,66557.55,64217.52,65489.99,70919.75,64217.52,67214.23,71632.9,64217.52,68525.79,72995.69,63867.48,68822.23,72995.69,58192.08,67382.04,32.18806854,0.389867245,-2024.13391,-1809.896011,-214.2378989,70768.13045,63660.32255,0.31689005,94.96891414,0.196644746,68.04885055,64.45285691,0.105748563,66341.39
2011-02-16,66341.97,67793.44,66341.97,67570.76,1.85,5.22,-4.75,-2.34,1.3,2.61,67570.76,64577.83,66160.64,70058.08,64217.52,67046.78,71632.9,64217.52,68470.34,72995.69,63867.48,68835.47,72995.69,58192.08,67382.79,33.71610389,0.407931244,-1831.425449,-1882.781075,51.35562678,70334.79294,63758.76106,0.574129878,94.87144736,0.207868257,82.14299171,77.95315403,0.098081253,67570.76
2011-02-17,67579.55,67875.96,67106.62,67684.99,0.17,4.81,-4.14,-2.9,0.15,0.6,67684.99,65755.66,66782.07,69561.53,64217.52,66928.12,71632.9,64217.52,68437.88,72995.69,63867.48,68856.54,72995.69,58192.08,67384.39,30.12410487,0.403410214,-1693.111923,-1913.202436,220.0905128,70010.88406,63845.36094,0.648851705,94.84909016,0.207240781,86.93528887,82.64754016,0.092121561,67684.99
2011-02-18,67684.99,68225.66,67385.93,68066.82,0.56,3.51,-4.02,-3.84,0.63,0.34,68066.82,66341.39,67244.3,69426.57,64217.52,66853.39,71632.9,64217.52,68439.79,72995.69,63867.48,68883.74,72995.69,58192.08,67385.31,31.63490059,0.348482957,-1476.149487,-1897.482137,421.3326496,69809.37122,63897.40278,0.738963919,94.89263255,0.20783638,88.68916666,84.32889772,0.088431846,68066.82
2011-02-21,68066.82,68066.82,67084.92,67258.66,-1.19,1.05,-2.71,-5.13,0.87,-0.5,68066.82,66341.39,67384.52,69426.57,64217.52,66759.67,71632.9,64217.52,68400.28,72995.69,64217.52,68912,72995.69,58192.08,67383.96,32.05432189,0.330232391,-1293.399359,-1848.239074,554.8397151,69469.35029,64049.98071,0.583818547,94.91406906,0.210555943,81.49328533,77.47990962,0.081177303,67258.66
2011-02-22,67254.54,67569.79,66342.18,66439.83,-1.22,0.15,-3.9,-4.59,-0.36,-1.11,68066.82,66439.83,67404.21,68709.22,64217.52,66610.33,71632.9,64217.52,68351.58,72995.69,64217.52,68919.12,72995.69,58192.08,67380.98,27.94402714,0.345259045,-1035.487308,-1748.176702,712.6893946,69012.96936,64207.68764,0.494759223,94.86141976,0.213770902,77.65860895,77.56129254,0.07214019,66439.83
2011-02-23,66439.95,67265.75,66049.36,66910.48,0.71,-0.98,-3.21,-1.53,1.41,1.21,68066.82,66439.83,67272.16,68066.82,64217.52,66520.39,71632.9,64217.52,68329.65,72995.69,64217.52,68941.2,72995.69,58192.08,67384.19,29.11251633,0.363905249,-752.2479487,-1599.581738,847.3337892,68718.15193,64322.63107,0.699597329,94.89790552,0.213877,86.05770624,85.95244848,0.066077796,66910.48
2011-02-24,66909.27,67343.6,66692.81,66948.99,0.06,-1.09,-3.57,-3.85,2.75,1.75,68066.82,66439.83,67124.96,68066.82,64217.52,66465.31,71632.9,64217.52,68313.67,72995.69,64217.52,68956.23,72995.69,58192.08,67388.81,27.76374652,0.374141438,-534.5292308,-1420.059865,885.5306339,68554.09006,64376.52094,0.709601746,94.98620913,0.211695889,91.45135213,91.20059037,0.06285338,66948.99
2011-02-25,66951.7,67632.46,66331.07,66902.53,-0.07,-1.71,-3.64,-3.55,3.24,1.18,67258.66,66439.83,66892.1,68066.82,64217.52,66475.55,71632.9,64217.52,68300.28,72995.69,64217.52,68954.82,72995.69,58192.08,67391.93,25.70287251,0.44570565,-208.5091667,-1205.443754,996.9345869,68571.1362,64379.9708,0.697532019,95.16416917,0.199205342,109.4339936,109.1731592,0.063048221,66902.53
2011-02-28,66909.3,67458.28,66686.78,67383.22,0.72,0.19,1.21,-0.48,3.44,1.32,67383.22,66439.83,66917.01,68066.82,64217.52,66515.97,71632.9,64217.52,68267.57,72995.69,64217.52,68959.61,72995.69,58192.08,67395.45,22.83767897,0.449222488,92.57602564,-970.2537607,1062.829786,68650.43898,64381.50202,0.822409269,95.37995595,0.200556567,112.2835279,112.1577831,0.064179128,67383.22
2011-03-01,67380.7,67708.4,66242.63,66242.63,-1.69,-0.3,-2.37,-4.47,-1.24,-1.47,67383.22,66242.63,66877.57,68066.82,64217.52,66435.74,71632.9,64217.52,68212.83,72995.69,64217.52,68955.98,72995.69,58192.08,67391.51,20.58481199,0.481015103,255.6160897,-738.3602564,993.9763462,68478.13839,64393.33161,0.526098252,95.42228954,0.197636469,92.79120801,92.64685806,0.061485085,66242.63
2011-03-02,66241.5,67281.51,66101.24,67281.51,1.57,0.55,0.89,-3.23,0.71,-0.73,67383.22,66242.63,66951.78,68066.82,64217.52,66465.39,71632.9,64217.52,68171.42,72995.69,64217.52,68960.43,72995.69,58192.08,67389.52,20.08807669,0.512491688,398.4483974,-505.9646652,904.4130627,68540.20171,64390.57129,0.795986283,95.60396323,0.196637879,110.1090621,109.9721907,0.062432954,67281.51
2011-03-03,67283.78,68188.22,67283.78,68145.53,1.28,1.79,2.07,-2.32,2.2,0.75,68145.53,66242.63,67191.08,68145.53,64217.52,66534.42,71632.9,64217.52,68147.99,72995.69,64217.52,68974.91,72995.69,58192.08,67391.54,22.30828799,0.498423366,570.4737821,-278.5620798,849.0358618,68739.00812,64329.83388,1,95.83305055,0.201413799,123.9554601,123.8546501,0.066269071,68145.53
2011-03-04,68137.8,68219.94,67513.6,68012.1,-0.2,1.66,4.2,-2.51,2,0.29,68145.53,66242.63,67413,68145.53,64217.52,66671.57,71632.9,64217.52,68125.89,72995.69,64217.52,68986.48,72995.69,58192.08,67392.33,22.26814163,0.522634148,608.7371154,-67.21358262,675.950698,68885.99044,64457.14656,0.966031146,96.11315606,0.181725817,135.8342797,135.8463842,0.066427774,68012.1
2011-03-07,68137.8,68219.94,67513.6,68012.1,-0.2,1.66,4.2,-2.51,2,0.29,68145.53,66242.63,67413,68145.53,64217.52,66671.57,71632.9,64217.52,68125.89,72995.69,64217.52,68986.48,72995.69,58192.08,67392.33,29.2536901,0.494762662,585.4374359,112.8891667,472.5482692,68873.16722,64469.96978,0.966031146,96.18629227,0.181860832,126.266359,129.2567115,0.066043106,68012.1
2011-03-08,68137.8,68219.94,67513.6,68012.1,-0.2,1.66,4.2,-2.51,2,0.29,68145.53,66242.63,67413,68145.53,64217.52,66671.57,71632.9,64217.52,68125.89,72995.69,64217.52,68986.48,72995.69,58192.08,67392.33,32.87591481,0.450923374,525.5997436,254.8722436,270.7275,68879.93302,64463.20398,0.966031146,96.25178323,0.181277255,113.3073687,118.9203737,0.066246065,68012.1
2011-03-09,68010.36,68056.82,67108.77,67263.75,-1.1,-0.03,4.74,-0.91,0.96,-3.32,68145.53,66242.63,67389.1,68145.53,64217.52,66766.65,71632.9,64217.52,68110.71,72995.69,64217.52,68990.29,72995.69,58192.08,67372.37,33.59003488,0.469783657,548.4696795,375.2054558,173.2642236,68575.38374,64957.92426,0.775514828,96.44060932,0.162100449,124.5765675,131.1262085,0.054180632,67263.75
2011-03-10,67255.94,67255.94,65853.94,66040.66,-1.82,-3.09,2.27,-3.37,-1.15,-5.63,68145.53,66040.66,67348.71,68145.53,64217.52,66780.12,71632.9,64217.52,68080.06,72995.69,64217.52,68973.7,72995.69,58192.08,67356.49,35.68534518,0.451550716,540.1216667,458.3866595,81.73500712,68251.66782,65308.57318,0.46413833,96.49891203,0.177140098,99.43327927,104.3031255,0.044071418,66040.66
2011-03-11,66041.33,67014.07,65558.87,66684.6,0.98,-1.95,1.41,-2.42,-0.18,-4.58,68145.53,66040.66,67229.33,68145.53,64577.83,66903.47,71632.9,64217.52,68052.44,72995.69,64217.52,68965.31,72995.69,58192.08,67343.58,33.8632072,0.462467179,524.3844872,506.3653775,18.01910969,68243.61088,65563.33812,0.590512095,96.70312741,0.168877392,92.0506686,96.47638862,0.040061787,66684.6
2011-03-14,66684.44,67333.15,66087.73,67169.25,0.73,-1.24,0.92,-2.29,-0.77,-3.13,68012.1,66040.66,67034.07,68145.53,65755.66,67033.05,71632.9,64217.52,68019.82,72995.69,64217.52,68957.5,72995.69,58192.08,67334.83,34.88143566,0.465970678,469.6587179,530.1478917,-60.48917379,68340.11128,65725.97972,0.591492424,96.90422731,0.165380644,86.40679268,90.65436333,0.038997655,67169.25
2011-03-15,67167.57,67167.57,65463.02,67005.22,-0.24,-1.48,1,-1.27,-1.62,-2.92,67263.75,66040.66,66832.7,68145.53,66040.66,67095.52,71632.9,64217.52,67990.86,72995.69,64217.52,68952.02,72995.69,58192.08,67326.69,35.93653297,0.50676073,415.0169872,531.9888462,-116.971859,68341.06344,65849.98356,0.458251578,96.99870791,0.165166658,75.11438976,78.66035536,0.037127363,67005.22
2011-03-16,67010.83,67502.05,65662.68,66002.57,-1.5,-1.87,-2.32,-1.94,-2.45,-5.63,67169.25,66002.57,66580.46,68145.53,66002.57,67067.77,71632.9,64217.52,67959.73,72995.69,64217.52,68942.96,72995.69,58192.08,67310.8,36.2348955,0.524449073,291.0689744,500.9438675,-209.8748932,68421.50953,65714.03947,0,96.9578559,0.159804192,60.71661057,63.70619806,0.040369165,66002.57
2011-03-17,66016.52,66950.2,66014.71,66215.93,0.32,0.27,-2.17,-2.6,-1.3,-5.03,67169.25,66002.57,66615.51,68145.53,66002.57,67061.5,71632.9,64217.52,67941.56,72995.69,64217.52,68926.51,72995.69,58192.08,67296.66,36.10878171,0.457813529,211.9820513,456.8599715,-244.8779202,68457.12572,65665.87728,0.099563221,96.94411398,0.160258742,67.69467613,70.99524364,0.041622218,66215.93
2011-03-18,66216.94,67384.47,66216.94,66879.89,1,0.29,-1.74,-1.62,-0.31,-4.04,67169.25,66002.57,66654.57,68145.53,66002.57,67026.96,71632.9,64217.52,67923.2,72995.69,64217.52,68919.51,72995.69,58192.08,67285.3,37.31460468,0.469755256,89.97294872,401.8083618,-311.8354131,68348.43883,65705.47717,0.409396349,96.88810024,0.163369147,74.1071829,77.62895178,0.039431323,66879.89
2011-03-21,66886.98,67675.88,66656.48,66689.61,-0.28,-0.71,-0.85,-2.24,-1.52,-3.11,67005.22,66002.57,66558.64,68145.53,66002.57,66977.19,71632.9,64217.52,67913.64,72995.69,64217.52,68905.88,72995.69,58192.08,67276.67,37.8777559,0.530321655,-67.27487179,335.9334046,-403.2082764,68303.39509,65650.98291,0.320603278,96.80854875,0.158351721,85.15481978,89.24856684,0.039601724,66689.61
2011-03-22,66683.81,67630.53,66531.26,67578.33,1.33,0.86,1.71,-1.3,-1.09,-2.12,67578.33,66002.57,66673.27,68145.53,66002.57,66952.76,71632.9,64217.52,67903.03,72995.69,64217.52,68895.75,72995.69,58192.08,67270.77,37.61708857,0.520554035,-142.683141,259.1386467,-401.8217877,68273.26399,65632.26501,0.735319371,96.76127255,0.158948288,96.34853718,100.9551392,0.039445705,67578.33
2011-03-23,67570.22,67917.92,67316.69,67795.51,0.32,2.72,1.32,-1.01,-1.45,-2.29,67795.51,66215.93,67031.85,68145.53,66002.57,66979.61,71632.9,64217.52,67891.77,72995.69,64217.52,68892.41,72995.69,58192.08,67264.35,37.5678956,0.473377003,-216.66,175.0517949,-391.7117949,68336.54632,65622.66768,0.836665173,96.78400772,0.157545915,93.28195853,97.72536897,0.040517984,67795.51
2011-03-24,67798.87,68008.95,67405.91,67532.97,-0.39,1.99,0.87,-1.39,-0.97,-2,67795.51,66689.61,67295.26,68145.53,66002.57,67034.26,71632.9,64217.52,67875.89,72995.69,64217.52,68881.72,72995.69,58192.08,67258.79,39.8622306,0.4642587,-255.1340385,88.43862536,-343.5726638,68401.41026,65667.11774,0.714152387,96.84308139,0.158361683,89.88874337,94.26461229,0.040789476,67532.97
2011-03-25,67528.4,68256.24,67496.93,67765.94,0.34,1.32,1.29,-1.05,-0.63,-0.99,67795.51,66689.61,67472.47,68145.53,66002.57,67077.04,71632.9,64217.52,67875.27,72995.69,64217.52,68869.54,72995.69,58192.08,67256.06,36.39340128,0.443945682,-216.3983333,12.2100641,-228.6083974,68466.62152,65687.45248,0.822866502,96.88382786,0.158649228,95.19303735,99.80378218,0.041432496,67765.94
2011-03-28,67766.5,68070.47,67192.82,67192.82,-0.85,0.75,-0.28,-1.25,-2.94,-2.17,67795.51,67192.82,67573.11,68145.53,66002.57,67089.23,71632.9,64217.52,67861.14,72995.69,64217.52,68852.57,72995.69,58192.08,67250.06,29.33385432,0.445445635,-86.76961538,-43.54400285,-43.22561254,68475.71989,65702.73711,0.55542334,96.88138254,0.159835052,90.03135556,94.26655687,0.041332757,67192.82
2011-03-29,67194.24,67862.19,67046.08,67418.76,0.34,-0.24,0.05,-2.22,-2.61,-3.6,67795.51,67192.82,67541.2,68145.53,66002.57,67115.04,71632.9,64217.52,67835.57,72995.69,64217.52,68835.82,72995.69,58192.08,67239.89,30.22142768,0.439473231,-31.74730769,-79.41247863,47.66517094,68432.888,65797.192,0.660856946,96.89489353,0.147180815,102.0657717,107.0971929,0.039271317,67418.76
